시/도,구,단지명,URL,입주일자,세대수,최고가,최저가(22년이후),최저가(2개월이내),매물최저가,최저비율,매물개수,80%이하개수,전세매물최고,전세가율,전세매물최저,전세매물개수
부산광역시,해운대구,해운대경동리인뷰1차(국평),https://new.land.naver.com/complexes/118822,2021.05.27.,298세대(2동),14억6천500,9억,9억5천,8억9천700,-38,37건,14건,7억,39,3억,12건
부산광역시,해운대구,해운대센트럴푸르지오(국평),https://new.land.naver.com/complexes/122043,2023.01.20.,548세대(3동),12억6천,8억,0,8억8천,-30,57건,17건,5억5천,39,4억,14건
부산광역시,해운대구,해운대자이2차1단지(소형),https://new.land.naver.com/complexes/122043,2018.01.31.,"813세대(기타임대 70세대 포함, 총8동)",9억2천500,5억9천,7억1천,6억9천,-25,11건,2건,3억8천,45,3억8천,3건
대구광역시,달서구,월배삼정그린코아포레스트(국평),https://new.land.naver.com/complexes/123919,2021.11.,"1,533세대(15동)",7억2천500,5억,5억3천,5억1천,-29,72건,5건,3억5천,47,3억,18건
대구광역시,달서구,대구월배2차아이파크(국평),https://new.land.naver.com/complexes/107312,2016.06.29.,"2,134세대(19동)",5억8천,3억7천900,4억8천200,5억,-13,59건,0건,3억3천,56,2억8천500,10건
대구광역시,달서구,대구월배2차아이파크(소형),https://new.land.naver.com/complexes/107312,2016.06.29.,"2,134세대(19동)",4억9천700,2억7천300,3억5천,3억3천,-33,9건,9건,2억7천,69,2억5천,2건
대구광역시,동구,동대구이안센트럴D(소형),https://new.land.naver.com/complexes/107312,2021.09.27.,999세대(9동),4억9천300,3억8천,0,9억,82,1건,0건,,,,
대구광역시,동구,동대구이안센트럴D(국평),https://new.land.naver.com/complexes/107312,2021.09.27.,999세대(9동),6억9천,5억,5억9천,6억,-13,32건,0건,3억5천,47,3억2천,4건
대구광역시,수성구,힐스테이트범어(국평),https://new.land.naver.com/complexes/123439,2020.12.,414세대(5동),16억,10억5천,14억,13억9천,-13,34건,0건,7억5천,43,6억4천,10건
대구광역시,수성구,빌리브범어(국평),https://new.land.naver.com/complexes/112876,2019.01.24.,227세대(5동),15억3천500,9억3천,12억,12억5천,-18,20건,0건,6억3천,45,6억,5건
대구광역시,수성구,빌리브범어120(국평),https://new.land.naver.com/complexes/145659,2022.03.17.,209세대(3동),11억4천,9억1천,11억2천,11억3천,-0,11건,0건,6억5천,42,5억,3건
대구광역시,수성구,만촌삼정그린코아에듀파크(국평),https://new.land.naver.com/complexes/114336,2019.11.14.,774세대(10동),14억1천,7억9천800,9억9천,10억1천,-28,31건,24건,6억,46,5억,11건
대구광역시,수성구,범어에스케이뷰(국평),https://new.land.naver.com/complexes/25632,2009.02.24.,444세대(6동),13억3천,8억7천,9억5천,9억8천,-26,21건,3건,5억,40,4억7천,5건
대구광역시,수성구,범어에일린의뜰(국평),https://new.land.naver.com/complexes/125113,2021.03.29.,719세대(6동),10억5천,6억5천,9억3천,9억6천,-8,23건,0건,5억5천,43,4억2천,5건
대구광역시,수성구,범어센트럴푸르지오(국평),https://new.land.naver.com/complexes/112285,2019.09.11.,705세대(5동),13억6천,7억4천,9억7천,9억4천,-30,54건,24건,4억7천,36,4억,10건
대구광역시,수성구,힐스테이트황금엘포레(국평),https://new.land.naver.com/complexes/126589,2022.03.,750세대(9동),8억8천500,6억800,7억1천,7억5천,-15,35건,0건,5억1천,51,3억2천,18건
대구광역시,수성구,힐스테이트황금동(국평),https://new.land.naver.com/complexes/110965,2018.04.25.,782세대(8동),10억8천,6억7천,7억1천,7억4천,-31,45건,40건,4억,36,3억3천,8건
대구광역시,수성구,e편한세상범어(국평),https://new.land.naver.com/complexes/106537,2015.09.21.,842세대(10동),9억5천,5억5천900,6억7천,6억7천,-29,77건,60건,4억5천,47,3억2천,12건
대구광역시,수성구,힐스테이트황금동(소형),https://new.land.naver.com/complexes/110965,2018.04.25.,782세대(8동),8억1천200,5억800,0,5억8천,-28,15건,7건,3억,38,3억,1건
대구광역시,수성구,e편한세상범어(소형),https://new.land.naver.com/complexes/106537,2015.09.21.,842세대(10동),6억5천,4억5천500,5억4천,5억4천,-16,4건,0건,3억,55,2억8천,2건
대구광역시,중구,남산롯데캐슬센트럴스카이(국평),https://new.land.naver.com/complexes/122280,2021.09.,"987세대(기타임대 50세대 포함, 총11동)",8억,6억,6억5천500,7억4천,-7,34건,0건,4억1천,48,3억7천,4건
대구광역시,중구,남산자이하늘채(국평),https://new.land.naver.com/complexes/125062,2022.03.,"1,368세대(기타임대 72세대 포함, 총12동)",6억8천500,5억,5억6천700,5억9천,-13,46건,0건,3억7천,51,3억,8건
대구광역시,중구,달성파크푸르지오힐스테이트(국평),https://new.land.naver.com/complexes/133974,2023.06.,"1,501세대(18동)",6억2천,4억5천500,6억500,5억5천,-11,15건,0건,,,,
대구광역시,중구,남산롯데캐슬센트럴스카이(소형),https://new.land.naver.com/complexes/122280,2021.09.,"987세대(기타임대 50세대 포함, 총11동)",5억6천,4억1천,4억7천500,4억8천,-14,16건,0건,3억5천,54,3억,3건
대구광역시,중구,대구역센트럴자이(국평),https://new.land.naver.com/complexes/109445,2017.10.30.,"1,005세대(6동)",7억4천300,3억8천800,4억6천400,4억6천,-38,27건,26건,3억1천,52,2억4천800,8건
대구광역시,중구,남산자이하늘채(소형),https://new.land.naver.com/complexes/125062,2022.03.,"1,368세대(기타임대 72세대 포함, 총12동)",5억2천500,3억9천950,4억6천400,4억3천,-18,23건,0건,2억8천,53,2억7천,4건
대구광역시,중구,달성파크푸르지오힐스테이트(소형),https://new.land.naver.com/complexes/133974,2023.06.,"1,501세대(18동)",3억9천700,3억3천800,0,4억3천,8,2건,0건,,,,
대구광역시,중구,대구역센트럴자이(소형),https://new.land.naver.com/complexes/109445,2017.10.30.,"1,005세대(6동)",5억4천500,3억,3억8천500,4억,-26,5건,4건,,,,
인천광역시,계양구,계양효성해링턴플레이스(국평),https://new.land.naver.com/complexes/121375,2021.01.27.,"1,669세대(기타임대 85세대 포함, 총16동)",7억2천500,5억,6억2천,6억2천,-14,19건,0건,4억8천,66,4억3천,3건
인천광역시,계양구,인천계양코아루센트럴파크(국평),https://new.land.naver.com/complexes/108762,2017.06.23.,724세대(6동),7억3천800,5억,5억9천,5억9천,-20,20건,1건,5억2천,74,3억9천,8건
인천광역시,계양구,e편한세상 계양 더프리미어(국평),https://new.land.naver.com/complexes/125101,2021.10.,"1,646세대(민간임대 83세대 포함, 총12동)",6억8천900,5억5천,6억4천900,5억9천,-14,31건,0건,,,,
인천광역시,계양구,e편한세상 계양 더프리미어(소형),https://new.land.naver.com/complexes/125101,2021.10.,"1,646세대(민간임대 83세대 포함, 총12동)",5억4천500,3억2천,4억9천500,4억9천500,-9,43건,0건,,,,
인천광역시,계양구,계양효성해링턴플레이스(소형),https://new.land.naver.com/complexes/121375,2021.01.27.,"1,669세대(기타임대 85세대 포함, 총16동)",4억9천,3억7천,4억6천,4억4천500,-9,14건,0건,3억5천,70,3억1천,4건
인천광역시,계양구,계양센트레빌1단지(국평),https://new.land.naver.com/complexes/102719,2013.02.15.,715세대(12동),6억500,3억8천800,4억,4억4천,-27,24건,8건,3억5천,68,3억,10건
인천광역시,계양구,작전역서해그랑블(소형),https://new.land.naver.com/complexes/123398,2020.09.,280세대(3동),4억9천,3억8천500,4억7천,4억4천,-10,13건,0건,,,,
인천광역시,계양구,한화꿈에그린(국평),https://new.land.naver.com/complexes/10566,2005.11.17.,670세대(13동),6억,3억5천500,3억5천500,4억,-33,18건,15건,3억,55,3억,2건
인천광역시,계양구,인천계양코아루센트럴파크(소형),https://new.land.naver.com/complexes/108762,2017.06.23.,724세대(6동),5억9천900,3억6천,3억9천,4억,-33,15건,11건,,,,
인천광역시,계양구,한화꿈에그린(소형),https://new.land.naver.com/complexes/10566,2005.11.17.,670세대(13동),4억3천,3억,3억5천,3억2천,-25,3건,1건,,,,
인천광역시,계양구,학마을영남(소형),https://new.land.naver.com/complexes/8259,1997.10.17.,"1,047세대(12동)",4억5천,2억6천500,2억7천500,2억8천,-37,21건,20건,2억6천,68,2억2천,6건
인천광역시,계양구,학마을한진(소형),https://new.land.naver.com/complexes/8258,1998.11.20.,"1,500세대(14동)",3억9천,2억1천,2억3천500,2억4천500,-37,12건,12건,2억5천,85,2억,3건
인천광역시,남동구,신영구월지웰시티푸르지오(국평),https://new.land.naver.com/complexes/117314,2020.12.30.,376세대(3동),6억7천,4억1천500,5억4천,5억9천,-11,32건,0건,4억2천,54,4억,7건
인천광역시,남동구,구월유승한내들퍼스티지(국평),https://new.land.naver.com/complexes/108416,2016.12.01.,860세대(11동),7억1천800,4억5천,5억2천500,5억6천,-22,29건,4건,4억3천,54,4억3천,4건
인천광역시,남동구,간석래미안자이(국평),https://new.land.naver.com/complexes/22503,2008.10.17.,"2,432세대(28동)",7억7천,4억,5억3천500,5억3천,-31,29건,29건,4억,66,3억8천,4건
인천광역시,남동구,롯데캐슬골드(국평),https://new.land.naver.com/complexes/18893,2007.08.01.,"3,384세대(38동)",6억5천,3억7천,4억4천,4억7천,-27,41건,18건,3억5천,57,2억8천500,4건
인천광역시,남동구,구월힐스테이트1단지(국평),https://new.land.naver.com/complexes/18892,2007.08.01.,"5,076세대(민간임대 103세대 포함, 총60동)",7억6천,3억5천500,4억3천800,4억5천,-40,50건,49건,3억7천,57,3억4천,5건
인천광역시,남동구,간석래미안자이(소형),https://new.land.naver.com/complexes/22503,2008.10.17.,"2,432세대(28동)",6억,3억8천,4억5천,4억4천,-26,14건,14건,3억1천,65,2억8천,4건
인천광역시,남동구,구월힐스테이트1단지(소형),https://new.land.naver.com/complexes/18892,2007.08.01.,"5,076세대(민간임대 103세대 포함, 총60동)",5억9천,3억3천,4억1천,4억3천,-27,8건,8건,3억,65,3억,1건
인천광역시,남동구,논현푸르지오 더퍼스트(소형),https://new.land.naver.com/complexes/117200,2019.10.17.,754세대(7동),5억8천,0,0,3억9천,-32,38건,38건,3억5천,76,3억3천,2건
인천광역시,남동구,논현센트럴뷰(소형),https://new.land.naver.com/complexes/132412,2014.11.14.,820세대(6동),5억9천,3억5천,3억6천200,3억8천,-35,55건,47건,3억2천,51,2억7천500,4건
인천광역시,남동구,롯데캐슬골드(소형),https://new.land.naver.com/complexes/18893,2007.08.01.,"3,384세대(38동)",5억4천,3억4천500,4억2천200,3억8천,-29,4건,3건,,,,
인천광역시,미추홀구,주안역센트레빌(국평),https://new.land.naver.com/complexes/123319,2021.07.,"1,458세대(기타임대 46세대 포함, 총12동)",5억9천,5억,0,5억5천,-6,17건,0건,3억6천,60,3억6천,1건
인천광역시,미추홀구,더샵인천스카이타워1단지(국평),https://new.land.naver.com/complexes/118761,2020.11.25.,"1,309세대(8동)",6억3천,4억3천,5억4천,5억4천,-14,71건,0건,4억,57,3억6천,10건
인천광역시,미추홀구,인천 SK Sky VIEW(국평),https://new.land.naver.com/complexes/118761,2016.06.23.,"3,971세대(26동)",7억8천,4억,5억5천,5억3천,-32,97건,75건,4억,53,3억6천,11건
인천광역시,미추홀구,도화역금강펜테리움센트럴파크(국평),https://new.land.naver.com/complexes/122163,2020.11.27.,479세대(5동),4억7천,4억2천500,4억7천,4억9천,4,2건,0건,,,,
인천광역시,미추홀구,인천 SK Sky VIEW(소형),https://new.land.naver.com/complexes/122163,2016.06.23.,"3,971세대(26동)",6억3천700,3억5천,4억5천700,4억6천,-27,34건,29건,3억5천,62,3억,4건
인천광역시,미추홀구,"월드스테이트(101~111,124~132)(국평)",https://new.land.naver.com/complexes/22348,2008.05.28.,"3,158세대(37동)",6억800,3억8천500,4억5천200,4억3천,-29,153건,87건,3억6천,60,3억2천,12건
인천광역시,미추홀구,주안역센트레빌(소형),https://new.land.naver.com/complexes/123319,2021.07.,"1,458세대(기타임대 46세대 포함, 총12동)",5억4천,3억500,3억9천500,4억,-25,32건,10건,3억2천,64,3억2천,1건
인천광역시,미추홀구,풍림아이원(국평),https://new.land.naver.com/complexes/26150,2007.12.13.,"2,090세대(26동)",5억8천800,3억4천500,3억7천500,3억7천500,-36,55건,52건,2억9천,57,2억7천,4건
인천광역시,미추홀구,도화역금강펜테리움센트럴파크(소형),https://new.land.naver.com/complexes/122163,2020.11.27.,479세대(5동),5억2천500,3억,3억2천500,3억5천,-33,12건,12건,3억,75,2억8천,2건
인천광역시,미추홀구,"월드스테이트(101~111,124~132)(소형)",https://new.land.naver.com/complexes/22348,2008.05.28.,"3,158세대(37동)",5억6천,3억500,3억2천800,3억3천,-41,147건,144건,2억8천,62,2억5천,6건
인천광역시,미추홀구,풍림아이원(소형),https://new.land.naver.com/complexes/26150,2007.12.13.,"2,090세대(26동)",4억9천825,2억8천,2억8천,2억9천500,-40,15건,15건,,,,
인천광역시,부평구,부평코오롱하늘채(국평),https://new.land.naver.com/complexes/120760,2020.12.15.,"922세대(기타임대 47세대 포함, 총7동)",7억300,6억1천500,0,7억2천,2,4건,0건,5억,67,5억,1건
인천광역시,부평구,부개역푸르지오(국평),https://new.land.naver.com/complexes/26825,2010.01.28.,"1,054세대(12동)",8억3천,4억9천,5억9천500,6억5천,-21,8건,3건,,,,
인천광역시,부평구,래미안부평(국평),https://new.land.naver.com/complexes/104629,2014.09.29.,"1,145세대(16동)",8억,4억5천,6억1천500,6억,-25,42건,7건,5억,67,4억2천,10건
인천광역시,부평구,부평역화성파크드림(국평),https://new.land.naver.com/complexes/121553,2020.11.30.,541세대(5동),6억8천,4억9천,0,5억8천,-14,11건,0건,4억3천,61,3억8천,2건
인천광역시,부평구,부개역푸르지오(소형),https://new.land.naver.com/complexes/26825,2010.01.28.,"1,054세대(12동)",6억5천,4억5천400,5억3천,5억3천,-18,11건,0건,3억5천,61,3억3천,4건
인천광역시,부평구,래미안부평(소형),https://new.land.naver.com/complexes/104629,2014.09.29.,"1,145세대(16동)",6억8천,4억3천,4억8천500,5억,-26,7건,5건,,,,
인천광역시,부평구,부평코오롱하늘채(소형),https://new.land.naver.com/complexes/120760,2020.12.15.,"922세대(기타임대 47세대 포함, 총7동)",5억6천500,4억3천800,5억1천500,5억,-11,18건,0건,3억8천,63,3억5천,5건
인천광역시,부평구,부평역화성파크드림(소형),https://new.land.naver.com/complexes/121553,2020.11.30.,541세대(5동),5억5천,4억200,4억8천,4억9천,-10,11건,0건,3억3천,63,3억,2건
인천광역시,서구,검단 금호어울림 센트럴(국평),https://new.land.naver.com/complexes/124846,2021.07.,"1,452세대(13동)",7억8천,6억500,7억3천500,7억5천,-3,30건,0건,4억5천,53,3억8천,8건
인천광역시,서구,청라국제금융단지한양수자인레이크블루(국평),https://new.land.naver.com/complexes/113524,2019.01.30.,"1,534세대(14동)",12억,5억8천,7억4천500,7억4천,-38,82건,63건,5억,42,3억8천,28건
인천광역시,서구,검단신도시푸르지오더베뉴(국평),https://new.land.naver.com/complexes/124980,2021.08.31.,"1,540세대(16동)",7억6천,4억6천500,7억3천,7억2천,-5,41건,0건,4억5천,53,3억2천,13건
인천광역시,서구,청라호수공원한신더휴(국평),https://new.land.naver.com/complexes/118144,2020.06.01.,898세대(10동),8억4천,5억,7억2천,6억9천,-17,53건,0건,5억,51,4억3천,5건
인천광역시,서구,루원시티프라디움(국평),https://new.land.naver.com/complexes/111216,2018.03.30.,"1,598세대(16동)",8억4천500,4억5천,5억9천,6억3천,-25,65건,17건,5억5천,61,3억9천,7건
인천광역시,서구,청라국제금융단지한양수자인레이크블루(소형),https://new.land.naver.com/complexes/113524,2019.01.30.,"1,534세대(14동)",7억6천800,5억3천,6억1천,6억3천,-17,9건,0건,,,,
인천광역시,서구,청라29블럭호반베르디움(국평),https://new.land.naver.com/complexes/27752,2012.07.17.,"2,134세대(15동)",8억5천,4억7천,5억8천300,6억,-29,81건,44건,4억5천,53,3억6천,6건
